category,expected_failure_if_direct,expected_status,gold_obligations,gold_source,notes,oracle_minimal_harness,query,required_capabilities,risk_level,success_checker,tags,task_id,review_decision,reviewer_notes,revised_gold_obligations,revised_oracle_minimal_harness,revised_expected_status
single_obligation,missing_external_obligations,supported,"[""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader""]","For case 2, inspect the workspace README for ExampleProject 2.","[""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""single"", ""observation""]",single-002,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""web_retrieval""]","For case 3, find the latest public announcement for ExampleProduct 3 with sources.","[""evidence_sources""]",low,gold_obligation_capability_coverage,"[""single"", ""observation""]",single-003,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Execution""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor""]","For case 4, calculate exactly 41 * 15.","[""execution""]",low,gold_obligation_capability_coverage,"[""single"", ""execution""]",single-004,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Execution""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor""]","For case 5, calculate exactly 42 * 16.","[""execution""]",low,gold_obligation_capability_coverage,"[""single"", ""execution""]",single-005,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Execution""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor""]","For case 6, calculate exactly 43 * 17.","[""execution""]",low,gold_obligation_capability_coverage,"[""single"", ""execution""]",single-006,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""state_store""]","For case 7, create a durable checklist checkpoint for three subtasks.","[""durable_state""]",low,gold_obligation_capability_coverage,"[""single"", ""state""]",single-007,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""state_store""]","For case 8, create a durable checklist checkpoint for three subtasks.","[""durable_state""]",low,gold_obligation_capability_coverage,"[""single"", ""state""]",single-008,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""state_store""]","For case 9, create a durable checklist checkpoint for three subtasks.","[""durable_state""]",low,gold_obligation_capability_coverage,"[""single"", ""state""]",single-009,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 10, create file sandbox_note_10.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""action""]",single-010,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 11, create file sandbox_note_11.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""action""]",single-011,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 12, create file sandbox_note_12.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""action""]",single-012,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate""]","For case 13, apply a permission gate before any risky step.","[""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""control""]",single-013,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate""]","For case 14, apply a permission gate before any risky step.","[""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""control""]",single-014,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate""]","For case 15, apply a permission gate before any risky step.","[""permission""]",medium,gold_obligation_capability_coverage,"[""single"", ""control""]",single-015,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier""]","For case 16, validate the final answer against the requested contract.","[""contract_check""]",low,gold_obligation_capability_coverage,"[""single"", ""verification""]",single-016,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier""]","For case 17, validate the final answer against the requested contract.","[""contract_check""]",low,gold_obligation_capability_coverage,"[""single"", ""verification""]",single-017,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
single_obligation,missing_external_obligations,supported,"[""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier""]","For case 18, validate the final answer against the requested contract.","[""contract_check""]",low,gold_obligation_capability_coverage,"[""single"", ""verification""]",single-018,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor"", ""web_retrieval""]","For case 1, find the latest public announcement for ExampleProduct 1 with sources; then calculate exactly 38 * 12.","[""evidence_sources"", ""execution""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""execution""]",pair-001,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""python_executor""]","For case 2, inspect the workspace README for ExampleProject 2; then calculate exactly 39 * 13.","[""execution"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""execution""]",pair-002,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""state_store"", ""web_retrieval""]","For case 3, find the latest public announcement for ExampleProduct 3 with sources; then create a durable checklist checkpoint for three subtasks.","[""durable_state"", ""evidence_sources""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""state""]",pair-003,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""state_store""]","For case 4, inspect the workspace README for ExampleProject 4; then create a durable checklist checkpoint for three subtasks.","[""durable_state"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""state""]",pair-004,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor"", ""web_retrieval""]","For case 5, find the latest public announcement for ExampleProduct 5 with sources; then create file sandbox_note_5.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""action""]",pair-005,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Observation"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""sandbox_file_editor""]","For case 6, inspect the workspace README for ExampleProject 6; then create file sandbox_note_6.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""action""]",pair-006,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""web_retrieval""]","For case 7, find the latest public announcement for ExampleProduct 7 with sources; then apply a permission gate before any risky step.","[""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""control""]",pair-007,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""Observation""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate""]","For case 8, inspect the workspace README for ExampleProject 8; then apply a permission gate before any risky step.","[""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""control""]",pair-008,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Observation"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""source_span_checker"", ""web_retrieval""]","For case 9, find the latest public announcement for ExampleProduct 9 with sources; then validate the final answer against the requested contract.","[""contract_check"", ""evidence_sources"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""verification""]",pair-009,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Observation"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""source_span_checker"", ""web_retrieval""]","For case 10, find the latest public announcement for ExampleProduct 10 with sources; then validate the final answer against the requested contract.","[""contract_check"", ""evidence_sources"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""observation"", ""verification""]",pair-010,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor"", ""state_store""]","For case 11, calculate exactly 48 * 22; then create a durable checklist checkpoint for three subtasks.","[""durable_state"", ""execution""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""state""]",pair-011,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor"", ""state_store""]","For case 12, calculate exactly 49 * 23; then create a durable checklist checkpoint for three subtasks.","[""durable_state"", ""execution""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""state""]",pair-012,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 13, calculate exactly 50 * 24; then create file sandbox_note_13.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""action""]",pair-013,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For case 14, calculate exactly 51 * 25; then create file sandbox_note_14.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""action""]",pair-014,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""Execution""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor""]","For case 15, calculate exactly 52 * 26; then apply a permission gate before any risky step.","[""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""control""]",pair-015,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""Execution""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor""]","For case 16, calculate exactly 53 * 27; then apply a permission gate before any risky step.","[""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""control""]",pair-016,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor""]","For case 17, calculate exactly 54 * 28; then validate the final answer against the requested contract.","[""contract_check"", ""execution"", ""execution_log""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""verification""]",pair-017,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor""]","For case 18, calculate exactly 55 * 29; then validate the final answer against the requested contract.","[""contract_check"", ""execution"", ""execution_log""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""execution"", ""verification""]",pair-018,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 19, create file sandbox_note_19.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""action""]",pair-019,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Action"", ""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor""]","For case 20, create file sandbox_note_20.txt in the sandbox workspace; then apply a permission gate before any risky step.","[""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""action""]",pair-020,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""state_store""]","For case 21, create a durable checklist checkpoint for three subtasks; then apply a permission gate before any risky step.","[""durable_state"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""control""]",pair-021,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""Control"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""state_store""]","For case 22, create a durable checklist checkpoint for three subtasks; then apply a permission gate before any risky step.","[""durable_state"", ""permission""]",medium,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""control""]",pair-022,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""state_store""]","For case 23, create a durable checklist checkpoint for three subtasks; then validate the final answer against the requested contract.","[""contract_check"", ""durable_state""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""verification""]",pair-023,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
pairwise_obligation,missing_external_obligations,supported,"[""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""state_store""]","For case 24, create a durable checklist checkpoint for three subtasks; then validate the final answer against the requested contract.","[""contract_check"", ""durable_state""]",low,gold_obligation_capability_coverage,"[""pairwise"", ""state"", ""verification""]",pair-024,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
